OrderID,Product Name,,Category,Price,Quantity,OrderDate
2338,Xerox 1994,,Office Supplies,25.92,4,2012-05-03
2339,Personal Creations Ink Jet Cards and Labels,,Office Supplies,45.92,4,2012-05-03
2340,Turquoise Lead Holder with Pocket Clip,,Office Supplies,10.72,2,2012-05-03
2341,Newell 315,,Office Supplies,41.86,7,2013-07-15
2342,Nu-Dell Executive Frame,,Furniture,63.2,5,2013-07-15
2343,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,,Technology,113.97,3,2013-07-15
2344,"Belkin 19"" Vented Equipment Shelf, Black",,Office Supplies,123.55,3,2011-07-20
2345,Belkin 5 Outlet SurgeMaster Power Centers,,Office Supplies,490.32,9,2011-07-20
2346,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",,Office Supplies,70.08,5,2011-12-07
2347,Insertable Tab Indexes For Data Binders,,Office Supplies,1.27,2,2013-12-25
2348,Hon Non-Folding Utility Tables,,Furniture,557.59,5,2013-12-25
2349,3-ring staple pack,,Office Supplies,9.02,6,2014-04-24
2350,Satellite Sectional Post Binders,,Office Supplies,69.46,2,2014-04-24
2351,"Wirebound Message Book, 4 per Page",,Office Supplies,10.86,2,2014-04-24
2352,Fellowes Advanced Computer Series Surge Protectors,,Office Supplies,79.47,3,2014-05-23
2353,Prang Dustless Chalk Sticks,,Office Supplies,10.08,6,2014-02-10
2354,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",,Furniture,1552.83,7,2012-06-04
2355,GBC Prestige Therm-A-Bind Covers,,Office Supplies,137.24,5,2012-06-04
2356,Memorex Micro Travel Drive 32 GB,,Technology,36.51,1,2014-06-11
2357,Lexmark S315 Color Inkjet Printer,,Technology,239.98,3,2013-09-17
2358,Bretford Rectangular Conference Table Tops,,Furniture,1579.75,7,2013-09-17
2359,Balt Solid Wood Round Tables,,Furniture,1071.58,4,2012-11-13
2360,"Hon 30"" x 60"" Table with Locking Drawer",,Furniture,613.91,3,2012-11-13
2361,Xerox 1926,,Office Supplies,34.86,7,2013-07-20
2362,Xerox 1918,,Office Supplies,155.04,4,2013-07-20
2363,SpineVue Locking Slant-D Ring Binders by Cardinal,,Office Supplies,13.71,5,2013-05-15
2364,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",,Furniture,127.88,2,2014-10-17
2365,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",,Office Supplies,160.32,2,2014-10-15
2366,Ibico Covers for Plastic or Wire Binding Elements,,Office Supplies,46,4,2013-01-30
2367,"Global Leather & Oak Executive Chair, Burgundy",,Furniture,120.71,1,2013-01-30
2368,HP Office Recycled Paper (20Lb. and 87 Bright),,Office Supplies,23.12,4,2013-01-30
2369,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",,Furniture,532.7,6,2013-01-23
2370,"Dixon Ticonderoga Maple Cedar Pencil, #2",,Office Supplies,4.91,2,2012-05-26
2371,Hypercom P1300 Pinpad,,Technology,252,4,2013-11-06
2372,Flat Face Poster Frame,,Furniture,60.29,8,2013-11-06
2373,Acco Hot Clips Clips to Go,,Office Supplies,2.63,1,2013-11-06
2374,Tops Wirebound Message Log Books,,Office Supplies,23.69,9,2014-11-18
2375,Global Ergonomic Managers Chair,,Furniture,253.37,2,2014-11-18
2376,Revere Boxed Rubber Bands by Revere,,Office Supplies,5.67,3,2014-11-11
2377,GBC DocuBind P50 Personal Binding Machine,,Office Supplies,76.78,4,2014-11-11
2378,Acme Kleencut Forged Steel Scissors,,Office Supplies,9.18,2,2011-03-18
2379,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",,Office Supplies,32.75,5,2011-03-18
2380,Advantus T-Pin Paper Clips,,Office Supplies,7.22,2,2011-03-18
2381,Xerox 1951,,Office Supplies,49.57,2,2014-09-22
2382,DAX Solid Wood Frames,,Furniture,54.71,7,2014-11-11
2383,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,,Office Supplies,176.04,4,2014-02-07
2384,Staples in misc. colors,,Office Supplies,16.02,9,2013-10-10
2385,Avery Arch Ring Binders,,Office Supplies,185.92,4,2013-10-10
2386,Clearsounds A400,,Technology,211.17,4,2013-04-13
2387,Hewlett Packard 310 Color Digital Copier,,Technology,479.98,2,2013-04-13
2388,Staples,,Office Supplies,7.86,2,2013-04-13
2389,Recycled Premium Regency Composition Covers,,Office Supplies,24.45,2,2014-01-08
2390,Xerox 219,,Office Supplies,6.48,1,2014-01-08
2391,Xerox 1903,,Office Supplies,41.86,7,2014-01-08
2392,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),,Technology,1619.91,9,2014-01-08
2393,"Seth Thomas 14"" Day/Date Wall Clock",,Furniture,113.92,4,2014-08-14
2394,Newell 345,,Office Supplies,39.68,2,2011-09-19
2395,Imation Clip USB flash drive - 8 GB,,Technology,37.6,2,2014-05-03
2396,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,,Technology,59.9,2,2014-05-03
2397,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",,Office Supplies,37,5,2014-05-03
2398,Avery File Folder Labels,,Office Supplies,5.76,2,2013-09-09
2399,Newell 318,,Office Supplies,16.68,6,2013-09-09
2400,Fellowes Officeware Wire Shelving,,Office Supplies,628.81,7,2012-05-14
2401,X-Rack File for Hanging Folders,,Office Supplies,56.45,5,2012-05-14
2402,Hanging Personal Folder File,,Office Supplies,94.2,6,2012-05-14
2403,Staple envelope,,Office Supplies,28.4,5,2012-05-14
2404,O'Sullivan Plantations 2-Door Library in Landvery Oak,,Furniture,956.66,7,2013-05-31
2405,Logitech G19 Programmable Gaming Keyboard,,Technology,1115.91,9,2014-05-31
2406,Motorola HK250 Universal Bluetooth Headset,,Technology,128.74,7,2014-05-31
2407,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",,Technology,79.92,10,2014-05-31
2408,Staples in misc. colors,,Office Supplies,24.2,5,2011-08-09
2409,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,,Technology,359.98,3,2011-08-09
2410,DAX Natural Wood-Tone Poster Frame,,Furniture,211.84,8,2012-07-26
2411,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",,Office Supplies,5.68,2,2012-07-26
2412,3-ring staple pack,,Office Supplies,7.52,5,2012-07-26
2413,Xerox 1974,,Office Supplies,11.96,2,2011-02-16
2414,Bevis Boat-Shaped Conference Table,,Furniture,629.06,3,2012-03-24
2415,"Global Leather & Oak Executive Chair, Burgundy",,Furniture,754.45,5,2014-09-03
2416,Bush Mission Pointe Library,,Furniture,301.96,2,2014-09-03
2417,WD My Passport Ultra 2TB Portable External Hard Drive,,Technology,595,5,2012-11-16
2418,GBC Twin Loop Wire Binding Elements,,Office Supplies,79.87,3,2012-04-11
2419,Panasonic KX MB2061 Multifunction Printer,,Technology,2396.4,10,2012-04-11
2420,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",,Office Supplies,63.56,2,2012-02-27
2421,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,,Technology,99.99,1,2013-09-09
2422,Safco Industrial Wire Shelving,,Office Supplies,230.38,3,2013-09-09
2423,"Adams Telephone Message Books, 5 1/4” x 11”",,Office Supplies,9.66,2,2013-09-09
2424,Maxell 4.7GB DVD-R,,Technology,158.93,7,2013-05-20
2425,Satellite Sectional Post Binders,,Office Supplies,13.02,1,2014-11-12
2426,Hon Rectangular Conference Tables,,Furniture,273.06,2,2013-07-02
2427,Staples,,Office Supplies,39.31,13,2013-09-02
2428,Computer Printout Index Tabs,,Office Supplies,1.34,4,2014-11-06
2429,GBC Wire Binding Combs,,Office Supplies,8.27,4,2012-09-10
2430,"Stacking Tray, Side-Loading, Legal, Smoke",,Furniture,12.54,7,2014-07-15
2431,Self-Adhesive Address Labels for Typewriters by Universal,,Office Supplies,58.48,8,2014-07-15
2432,3M Hangers With Command Adhesive,,Furniture,7.4,2,2014-07-15
2433,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",,Furniture,366.79,7,2014-07-15
2434,Spigen Samsung Galaxy S5 Case Wallet,,Technology,54.37,4,2014-07-15
2435,Brown Kraft Recycled Envelopes,,Office Supplies,33.96,2,2014-07-15
2436,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,,Office Supplies,826.11,3,2014-07-15
2437,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",,Furniture,545.85,9,2014-03-31
2438,Bevis Rectangular Conference Tables,,Furniture,145.98,2,2014-03-31
2439,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",,Office Supplies,35.81,4,2011-11-02
2440,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",,Furniture,7.9,2,2011-11-02
2441,AT&T 841000 Phone,,Technology,345,5,2011-09-10
2442,Bevis 36 x 72 Conference Tables,,Furniture,174.29,2,2011-09-10
2443,Eureka Sanitaire  Commercial Upright,,Office Supplies,662.84,4,2014-09-27
2444,SanDisk Cruzer 32 GB USB Flash Drive,,Technology,95.1,5,2014-09-27
2445,Ampad #10 Peel & Seel Holiday Envelopes,,Office Supplies,26.88,6,2014-09-27
2446,Digium D40 VoIP phone,,Technology,257.98,2,2014-09-27
2447,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",,Office Supplies,17.48,2,2014-09-27
2448,Hon Olson Stacker Stools,,Furniture,492.84,5,2013-06-18
2449,Fellowes Officeware Wire Shelving,,Office Supplies,269.49,3,2013-06-18
2450,Cardinal Holdit Data Disk Pockets,,Office Supplies,29.12,5,2014-04-01
2451,Avery 496,,Office Supplies,18.75,5,2013-02-19
2452,Cisco SPA525G2 IP Phone - Wireless,,Technology,119.7,6,2014-12-03
2453,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",,Office Supplies,9.14,3,2014-12-03
2454,SanDisk Cruzer 32 GB USB Flash Drive,,Technology,57.06,3,2014-12-03
2455,Kingston Digital DataTraveler 16GB USB 2.0,,Technology,71.6,8,2014-12-03
2456,"Neat Ideas Personal Hanging Folder Files, Black",,Office Supplies,107.44,8,2014-12-03
2457,Avery 486,,Office Supplies,7.31,1,2014-12-03
2458,Lumber Crayons,,Office Supplies,59.1,6,2014-12-03
2459,"Tenex File Box, Personal Filing Tote with Lid, Black",,Office Supplies,46.53,3,2014-10-06
2460,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",,Office Supplies,97.84,2,2013-01-30
2461,Xerox 1896,,Office Supplies,29.97,3,2013-01-30
2462,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",,Office Supplies,98.35,3,2011-12-05
2463,GBC Premium Transparent Covers with Diagonal Lined Pattern,,Office Supplies,83.92,5,2011-12-05
2464,SpineVue Locking Slant-D Ring Binders by Cardinal,,Office Supplies,14.62,2,2011-12-05
2465,AT&T 1080 Corded phone,,Technology,136.99,1,2012-12-08
2466,Avery 520,,Office Supplies,3.15,1,2012-12-08
2467,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",,Office Supplies,9.11,1,2011-11-02
2468,Letter Size Cart,,Office Supplies,571.44,4,2011-11-02
2469,Xerox 23,,Office Supplies,32.4,5,2014-11-17
2470,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",,Office Supplies,16.91,1,2012-06-15
2471,Eldon Pizzaz Desk Accessories,,Furniture,14.27,8,2011-09-17
2472,"Sauder Forest Hills Library, Woodland Oak Finish",,Furniture,451.14,4,2011-09-17
2473,Fellowes Mighty 8 Compact Surge Protector,,Office Supplies,64.86,4,2011-09-17
2474,Global Deluxe High-Back Office Chair in Storm,,Furniture,217.58,2,2011-09-17
2475,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,,Technology,82.95,5,2011-09-17
2476,Avery 50,,Office Supplies,87.71,7,2011-09-17
2477,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,,Office Supplies,1101.48,4,2014-05-04
2478,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,,Furniture,1322.35,3,2014-05-04
2479,Newell 322,,Office Supplies,5.46,3,2011-02-23
2480,Fiskars Spring-Action Scissors,,Office Supplies,11.18,1,2014-10-28
2481,Safco Industrial Wire Shelving,,Office Supplies,153.58,2,2014-10-28
2482,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,,Office Supplies,1003.62,6,2011-11-25
2483,Anker 24W Portable Micro USB Car Charger,,Technology,35.17,4,2011-11-25
2484,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",,Furniture,1137.75,5,2011-11-25
2485,GBC Standard Therm-A-Bind Covers,,Office Supplies,99.68,5,2012-11-21
2486,Newell 344,,Office Supplies,5.56,2,2012-11-21
2487,"SAFCO Mobile Desk Side File, Wire Frame",,Office Supplies,85.52,2,2012-11-21
2488,Newell 313,,Office Supplies,9.84,3,2013-10-07
2489,Xerox 1959,,Office Supplies,20.04,3,2013-10-07
2490,Jawbone JAMBOX Wireless Bluetooth Speaker,,Technology,631.96,4,2013-10-07
2491,Xerox 1895,,Office Supplies,23.92,4,2013-10-07
2492,White GlueTop Scratch Pads,,Office Supplies,90.24,6,2012-04-05
2493,Apple iPhone 5,,Technology,4548.81,7,2013-03-16
2494,KI Adjustable-Height Table,,Furniture,300.93,5,2013-03-16
2495,Polycom VVX 310 VoIP phone,,Technology,719.96,5,2012-11-30
2496,"Global Geo Office Task Chair, Gray",,Furniture,647.84,8,2012-11-30
2497,"Sortfiler Multipurpose Personal File Organizer, Black",,Office Supplies,64.17,3,2011-04-15
2498,Cameo Buff Policy Envelopes,,Office Supplies,124.46,2,2011-04-15
2499,GBC Personal VeloBind Strips,,Office Supplies,9.58,1,2014-09-30
2500,"#10 White Business Envelopes,4 1/8 x 9 1/2",,Office Supplies,37.61,3,2014-05-07
2501,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",,Office Supplies,12.22,2,2011-12-29
2502,Avery Durable Binders,,Office Supplies,2.3,4,2011-12-29
2503,Fellowes Binding Cases,,Office Supplies,9.36,4,2013-03-23
2504,Avery 52,,Office Supplies,7.38,2,2014-10-16
2505,"Fellowes Personal Hanging Folder Files, Navy",,Office Supplies,53.72,4,2012-04-02
2506,High Speed Automatic Electric Letter Opener,,Office Supplies,8187.65,5,2011-12-05
2507,Staple-based wall hangings,,Furniture,77.92,8,2012-01-06
2508,Belkin 8 Outlet Surge Protector,,Office Supplies,32.78,4,2012-01-06
2509,Panasonic KX TS3282B Corded phone,,Technology,196.78,3,2014-09-10
2510,Logitech G13 Programmable Gameboard with LCD Display,,Technology,479.94,6,2014-04-17
2511,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",,Office Supplies,1117.92,4,2014-06-14
2512,Memorex Froggy Flash Drive 8 GB,,Technology,106.5,6,2014-09-16
2513,"Premier Elliptical Ring Binder, Black",,Office Supplies,45.66,5,2013-08-23
2514,Belkin F8E887 USB Wired Ergonomic Keyboard,,Technology,95.97,4,2011-11-21
2515,Global Chrome Stack Chair,,Furniture,47.99,2,2011-11-21
2516,Economy Rollaway Files,,Office Supplies,264.32,2,2012-09-24
2517,Ames Color-File Green Diamond Border X-ray Mailers,,Office Supplies,604.66,9,2014-08-21
2518,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,,Furniture,129.93,3,2014-09-27
2519,Avery 49,,Office Supplies,20.16,7,2012-08-24
2520,Avery 508,,Office Supplies,29.46,6,2013-08-02
2521,Hoover Upright Vacuum With Dirt Cup,,Office Supplies,868.59,3,2013-08-02
2522,Xerox 1999,,Office Supplies,12.96,2,2013-04-14
2523,Samsung Replacement EH64AVFWE Premium Headset,,Technology,5.5,1,2011-12-27
2524,Ibico Plastic Spiral Binding Combs,,Office Supplies,121.6,4,2011-12-27
2525,Newell 312,,Office Supplies,42.05,9,2011-12-27
2526,Maxell 4.7GB DVD-RW 3/Pack,,Technology,25.49,2,2011-12-27
2527,Ibico Covers for Plastic or Wire Binding Elements,,Office Supplies,6.9,3,2012-12-12
2528,"Fellowes Twister Kit, Gray/Clear, 3/pkg",,Office Supplies,9.65,6,2012-12-12
2529,Xerox 1949,,Office Supplies,7.97,2,2011-03-24
2530,Xerox 210,,Office Supplies,10.37,2,2014-06-09
2531,Xerox 1929,,Office Supplies,114.2,5,2014-06-09
2532,Avery Non-Stick Binders,,Office Supplies,17.96,4,2013-10-22
2533,Colored Push Pins,,Office Supplies,12.67,7,2013-10-22
2534,Logitech Gaming G510s - Keyboard,,Technology,339.96,4,2013-10-22
2535,Tennsco Single-Tier Lockers,,Office Supplies,1801.63,6,2014-01-27
2536,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,,Technology,46.32,4,2011-05-16
2537,High-Back Leather Manager's Chair,,Furniture,181.99,2,2012-04-26
2538,Polycom VVX 310 VoIP phone,,Technology,431.98,4,2012-04-26
2539,Nortel Meridian M5316 Digital phone,,Technology,155.37,1,2012-04-26
2540,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,,Furniture,1348.7,6,2012-04-26
2541,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,,Furniture,700.15,3,2012-04-13
2542,12-1/2 Diameter Round Wall Clock,,Furniture,111.89,7,2012-04-13
2543,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,,Office Supplies,143.95,3,2012-09-25
2544,"Bush Westfield Collection Bookcases, Dark Cherry Finish",,Furniture,173.94,3,2012-09-25
2545,Avery 52,,Office Supplies,14.76,4,2012-09-25
2546,"Belkin 19"" Vented Equipment Shelf, Black",,Office Supplies,205.92,4,2012-12-25
2547,O'Sullivan Living Dimensions 2-Shelf Bookcases,,Furniture,102.83,1,2012-10-12
2548,Newell 346,,Office Supplies,2.3,1,2012-10-12
2549,Samsung Galaxy S4 Mini,,Technology,1879.96,5,2012-07-14
2550,Xerox 1891,,Office Supplies,313.02,8,2012-07-14
2551,Avery 488,,Office Supplies,5.04,2,2012-07-14
2552,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",,Furniture,821.88,6,2012-07-14
2553,GBC Imprintable Covers,,Office Supplies,21.96,2,2011-11-19
2554,Xerox 224,,Office Supplies,25.92,4,2013-05-28
2555,HTC One Mini,,Technology,705.54,7,2013-10-04
2556,Dell Slim USB Multimedia Keyboard,,Technology,50,2,2013-10-04
2557,Contemporary Wood/Metal Frame,,Furniture,51.71,8,2013-10-04
2558,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",,Office Supplies,6.99,2,2013-10-04
2559,O'Sullivan Living Dimensions 3-Shelf Bookcases,,Furniture,1406.86,7,2014-09-10
2560,Self-Adhesive Removable Labels,,Office Supplies,15.75,5,2014-09-10
2561,Fellowes Super Stor/Drawer Files,,Office Supplies,323.1,2,2014-12-04
2562,Avery 474,,Office Supplies,9.22,4,2014-12-04
2563,Xerox 227,,Office Supplies,10.37,2,2014-12-04
2564,KeyTronic KT800P2 - Keyboard - Black,,Technology,15.02,1,2014-12-04
2565,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",,Office Supplies,33.82,2,2014-12-04
2566,Memorex Froggy Flash Drive 8 GB,,Technology,71,4,2014-12-04
2567,GBC Standard Plastic Binding Systems' Combs,,Office Supplies,25.12,5,2014-12-04
2568,Hon 94000 Series Round Tables,,Furniture,2665.62,9,2014-12-04
2569,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",,Office Supplies,478.08,8,2013-08-17
2570,AT&T 1080 Corded phone,,Technology,164.39,2,2013-07-31
2571,BIC Brite Liner Highlighters,,Office Supplies,13.25,4,2013-12-04
2572,"Crayola Anti Dust Chalk, 12/Pack",,Office Supplies,2.91,2,2013-12-04
2573,Logitech diNovo Edge Keyboard,,Technology,1399.94,7,2013-12-04
2574,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,,Furniture,526.45,5,2013-12-04
2575,Fashion Color Clasp Envelopes,,Office Supplies,16.23,3,2012-07-04
2576,GBC ProClick Punch Binding System,,Office Supplies,319.9,5,2013-07-16
2577,Staple envelope,,Office Supplies,11.36,2,2013-07-16
2578,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,,Office Supplies,675.12,3,2014-08-18
2579,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",,Furniture,62.82,3,2014-08-18
2580,"SAFCO Commercial Wire Shelving, 72h",,Office Supplies,489.92,8,2014-08-18
2581,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",,Office Supplies,19.44,3,2014-08-18
2582,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",,Office Supplies,16.68,2,2014-08-18
2583,Macally Suction Cup Mount,,Technology,155.35,13,2014-08-18
2584,Eldon Image Series Black Desk Accessories,,Furniture,12.42,3,2014-08-18
2585,Jabra SPEAK 410,,Technology,187.98,2,2013-12-15
2586,"#10 Gummed Flap White Envelopes, 100/Box",,Office Supplies,6.61,2,2013-12-15
2587,Steel Personal Filing/Posting Tote,,Office Supplies,248.57,7,2014-10-06
2588,"Executive Impressions 14""",,Furniture,22.23,1,2014-10-06
2589,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",,Office Supplies,5.98,1,2014-10-06
2590,Cisco Small Business SPA 502G VoIP phone,,Technology,246.17,3,2014-10-06
2591,"Executive Impressions 12"" Wall Clock",,Furniture,14.14,2,2014-10-06
2592,Bretford CR8500 Series Meeting Room Furniture,,Furniture,601.47,3,2014-10-06
2593,Motorla HX550 Universal Bluetooth Headset,,Technology,79.1,2,2012-03-23
2594,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",,Office Supplies,327.84,8,2013-10-11
2595,Tyvek Side-Opening Peel & Seel Expanding Envelopes,,Office Supplies,180.96,2,2013-10-11
2596,Ibico Hi-Tech Manual Binding System,,Office Supplies,914.97,3,2013-10-11
2597,Plantronics Calisto P620-M USB Wireless Speakerphone System,,Technology,587.97,3,2012-08-27
2598,Tennsco 6- and 18-Compartment Lockers,,Office Supplies,530.34,2,2013-04-22
2599,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),,Office Supplies,14.94,3,2012-11-20
2600,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,,Office Supplies,121.94,2,2012-11-20
2601,"Acme 10"" Easy Grip Assistive Scissors",,Office Supplies,122.71,7,2012-11-20
2602,Easy-staple paper,,Office Supplies,14.94,3,2014-11-04
2603,Panasonic KX MC6040 Color Laser Multifunction Printer,,Technology,1349.85,3,2014-11-04
2604,Sauder Inglewood Library Bookcases,,Furniture,136.78,1,2011-05-04
2605,"Linden 10"" Round Wall Clock, Black",,Furniture,61.12,4,2011-05-04
2606,Avery Binder Labels,,Office Supplies,1.17,1,2012-12-12
2607,Berol Giant Pencil Sharpener,,Office Supplies,16.99,1,2012-12-12
2608,KeyTronic KT400U2 - Keyboard - Black,,Technology,24.67,3,2013-10-08
2609,Avery 520,,Office Supplies,2.52,1,2012-06-20
2610,Bretford CR4500 Series Slim Rectangular Table,,Furniture,1218.74,5,2014-10-18
2611,Avery 52,,Office Supplies,5.9,2,2014-07-01
2612,Southworth 25% Cotton Granite Paper & Envelopes,,Office Supplies,15.7,3,2014-08-22
2613,"Master Caster Door Stop, Brown",,Furniture,6.1,3,2014-08-22
2614,"Global Stack Chair without Arms, Black",,Furniture,41.57,2,2014-08-22
2615,Bevis Steel Folding Chairs,,Furniture,230.28,3,2014-09-16
2616,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",,Office Supplies,18.29,6,2012-08-28
2617,Avery 498,,Office Supplies,5.78,2,2012-08-28
2618,Fellowes Binding Cases,,Office Supplies,121.68,13,2012-08-28
2619,Design Ebony Sketching Pencil,,Office Supplies,4.17,3,2012-08-28
2620,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",,Technology,67.04,4,2012-08-28
2621,Eldon Simplefile Box Office,,Office Supplies,37.32,3,2012-08-28
2622,Avery 517,,Office Supplies,18.45,5,2012-10-20
2623,Xerox 214,,Office Supplies,25.92,4,2012-10-20
2624,Canon imageCLASS 2200 Advanced Copier,,Technology,11199.97,4,2012-10-26
2625,Polycom CX600 IP Phone VoIP phone,,Technology,2399.6,8,2012-10-26
2626,Globe Weis Peel & Seel First Class Envelopes,,Office Supplies,63.9,5,2012-10-26
2627,i.Sound Portable Power - 8000 mAh,,Technology,52.99,1,2012-10-26
2628,SanDisk Cruzer 32 GB USB Flash Drive,,Technology,60.86,4,2012-10-26
2629,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,,Technology,653,7,2013-09-30
2630,Accohide Poly Flexible Ring Binders,,Office Supplies,11.22,10,2012-07-10
2631,Xerox 1952,,Office Supplies,14.94,3,2011-12-07
2632,24-Hour Round Wall Clock,,Furniture,39.96,2,2012-12-10
2633,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,,Furniture,42.62,2,2014-07-28
2634,SAFCO Arco Folding Chair,,Furniture,220.96,1,2014-07-28
2635,Stackable Trays,,Furniture,4.93,2,2014-07-28
2636,Wilson Jones Turn Tabs Binder Tool for Ring Binders,,Office Supplies,7.23,5,2014-07-28
2637,Fellowes Super Stor/Drawer Files,,Office Supplies,323.1,2,2014-12-29
2638,"TOPS Voice Message Log Book, Flash Format",,Office Supplies,19.04,4,2014-12-29
2639,Angle-D Ring Binders,,Office Supplies,13.13,3,2013-03-11
2640,Boston 1730 StandUp Electric Pencil Sharpener,,Office Supplies,64.14,3,2013-03-11
2641,Safco Contoured Stacking Chairs,,Furniture,858.24,4,2012-05-22
2642,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,,Technology,29.99,1,2012-05-22
2643,White Computer Printout Paper by Universal,,Office Supplies,186.05,6,2012-05-22
2644,Motorola L804,,Technology,36.79,1,2012-05-22
2645,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",,Furniture,18.62,8,2014-08-30
2646,"Executive Impressions 13"" Clairmont Wall Clock",,Furniture,57.69,3,2014-07-01
2647,"GBC Laser Imprintable Binding System Covers, Desert Sand",,Office Supplies,42.81,3,2013-11-12
2648,Xerox 2000,,Office Supplies,12.96,2,2013-11-12
2649,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",,Furniture,821.88,6,2013-11-12
2650,Plantronics Cordless Phone Headset with In-line Volume - M214C,,Technology,104.85,3,2014-09-08
2651,Bestar Classic Bookcase,,Furniture,424.96,5,2011-07-20
2652,Avery Non-Stick Binders,,Office Supplies,10.78,3,2011-07-20
2653,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",,Office Supplies,11.78,3,2011-07-20
2654,Green Bar Computer Printout Paper,,Office Supplies,164.88,3,2011-07-20
2655,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",,Furniture,1292.94,3,2012-02-16
2656,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",,Office Supplies,25.58,2,2012-02-16
2657,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",,Office Supplies,261.74,2,2013-02-05
2658,Avery 514,,Office Supplies,14.4,5,2013-02-05
2659,Convenience Packs of Business Envelopes,,Office Supplies,10.86,3,2013-02-05
2660,SAFCO Arco Folding Chair,,Furniture,883.84,4,2013-02-05
2661,Google Nexus 5,,Technology,1979.89,11,2013-12-28
2662,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",,Office Supplies,79.96,2,2014-03-24
